"","branch_office","month_tz","day_tz","day_of_week_tz","hour_tz","tiempodeses","visitor"
"32144",3,11,29,"Tuesday",13,0,"false"
"32145",1,11,7,"Monday",21,0,"false"
"32146",3,11,4,"Friday",22,0,"false"
"32147",1,11,1,"Tuesday",10,0,"false"
"32148",1,11,10,"Thursday",8,0,"false"
"32149",3,11,16,"Wednesday",0,0,"false"
"32150",2,11,17,"Thursday",14,0,"false"
"32151",2,11,13,"Sunday",11,5978,"true"
"32152",2,11,29,"Tuesday",11,0,"false"
"32153",1,11,5,"Saturday",14,0,"false"
"32154",1,11,1,"Tuesday",12,0,"false"
"32155",2,11,14,"Monday",10,20,"false"
"32156",2,11,7,"Monday",6,1423,"true"
"32157",3,11,16,"Wednesday",18,0,"false"
"32158",1,11,4,"Friday",15,0,"false"
"32159",1,11,16,"Wednesday",15,0,"false"
"32160",1,10,31,"Monday",3,6194,"true"
"32161",3,11,8,"Tuesday",8,0,"false"
"32162",2,11,28,"Monday",14,16058,"true"
"32163",1,11,6,"Sunday",11,0,"false"
"32164",1,11,30,"Wednesday",17,614,"true"
"32165",3,11,27,"Sunday",17,0,"false"
"32166",1,11,15,"Tuesday",19,47,"false"
"32167",3,11,15,"Tuesday",18,2973,"true"
"32168",1,10,26,"Wednesday",20,0,"false"
"32169",1,11,14,"Monday",13,0,"false"
"32170",3,11,8,"Tuesday",10,0,"false"
"32171",3,11,13,"Sunday",13,0,"false"
"32172",3,11,9,"Wednesday",8,0,"false"
"32173",1,11,4,"Friday",10,10,"false"
"32174",3,11,15,"Tuesday",19,0,"false"
"32175",1,11,29,"Tuesday",14,0,"false"
"32176",1,11,3,"Thursday",13,0,"false"
"32177",3,11,5,"Saturday",14,0,"false"
"32178",3,11,11,"Friday",15,0,"false"
"32179",3,11,23,"Wednesday",19,0,"false"
"32180",3,11,30,"Wednesday",11,0,"false"
"32181",3,11,15,"Tuesday",19,0,"false"
"32182",3,11,4,"Friday",15,1513,"true"
"32183",1,11,29,"Tuesday",14,0,"false"
"32184",3,11,29,"Tuesday",16,0,"false"
"32185",3,11,29,"Tuesday",20,0,"false"
"32186",1,10,28,"Friday",15,0,"false"
"32187",3,11,13,"Sunday",19,6782,"true"
"32188",1,10,29,"Saturday",21,0,"false"
"32189",1,11,15,"Tuesday",15,0,"false"
"32190",1,11,14,"Monday",20,1008,"true"
"32191",1,10,30,"Sunday",0,818,"true"
"32192",3,11,5,"Saturday",8,0,"false"
"32193",1,11,16,"Wednesday",14,0,"false"
"32194",2,11,24,"Thursday",14,0,"false"
"32195",3,11,29,"Tuesday",8,0,"false"
"32196",1,11,19,"Saturday",17,0,"false"
"32197",3,11,10,"Thursday",7,0,"false"
"32198",3,11,13,"Sunday",1,0,"false"
"32199",1,10,31,"Monday",0,34170,"true"
"32200",2,11,7,"Monday",17,0,"false"
"32201",3,11,8,"Tuesday",13,0,"false"
"32202",1,10,26,"Wednesday",18,0,"false"
"32203",3,11,15,"Tuesday",7,82,"true"
"32204",1,11,23,"Wednesday",16,13,"false"
"32205",1,10,26,"Wednesday",15,0,"false"
"32206",3,11,8,"Tuesday",8,0,"false"
"32207",3,11,5,"Saturday",1,0,"false"
"32208",3,11,9,"Wednesday",18,0,"false"
"32209",3,11,27,"Sunday",21,0,"false"
"32210",1,11,30,"Wednesday",13,1108,"true"
"32211",3,11,5,"Saturday",6,0,"false"
"32212",2,11,10,"Thursday",14,0,"false"
"32213",2,11,7,"Monday",6,7767,"true"
"32214",3,11,9,"Wednesday",14,353,"true"
"32215",3,11,29,"Tuesday",16,0,"false"
"32216",1,11,23,"Wednesday",19,0,"false"
"32217",3,11,14,"Monday",21,0,"false"
"32218",1,11,24,"Thursday",14,709,"true"
"32219",3,11,7,"Monday",11,3528,"true"
"32220",1,11,2,"Wednesday",11,0,"false"
"32221",3,11,8,"Tuesday",7,0,"false"
"32222",1,11,12,"Saturday",14,34356,"true"
"32223",1,11,4,"Friday",9,0,"false"
"32224",1,11,29,"Tuesday",22,0,"false"
"32225",3,11,24,"Thursday",12,0,"false"
"32226",1,11,14,"Monday",16,0,"false"
"32227",2,11,23,"Wednesday",19,8163,"true"
"32228",2,11,16,"Wednesday",7,105,"true"
"32229",1,11,3,"Thursday",21,1797,"true"
"32230",1,11,6,"Sunday",13,0,"false"
"32231",1,11,27,"Sunday",20,1508,"true"
"32232",1,10,31,"Monday",15,0,"false"
"32233",3,11,27,"Sunday",14,0,"false"
"32234",3,11,16,"Wednesday",13,0,"false"
"32235",3,11,12,"Saturday",16,0,"false"
"32236",3,11,8,"Tuesday",18,50,"false"
"32237",1,11,11,"Friday",17,27473,"true"
"32238",1,11,8,"Tuesday",3,8794,"true"
"32239",1,11,3,"Thursday",18,0,"false"
"32240",1,11,23,"Wednesday",20,0,"false"
"32241",1,10,26,"Wednesday",12,0,"false"
"32242",3,11,17,"Thursday",14,0,"false"
"32243",1,11,15,"Tuesday",15,957,"true"
"32244",2,11,8,"Tuesday",19,4849,"true"
"32245",1,11,5,"Saturday",3,5153,"true"
"32246",1,10,29,"Saturday",20,0,"false"
"32247",1,11,7,"Monday",16,0,"false"
"32248",1,11,4,"Friday",0,0,"false"
"32249",1,11,4,"Friday",8,0,"false"
"32250",3,11,11,"Friday",12,0,"false"
"32251",3,11,2,"Wednesday",8,0,"false"
"32252",1,11,6,"Sunday",12,282,"true"
"32253",1,10,25,"Tuesday",20,0,"false"
"32254",1,11,17,"Thursday",11,24278,"true"
"32255",3,11,8,"Tuesday",19,0,"false"
"32256",3,11,9,"Wednesday",12,59,"false"
"32257",3,11,7,"Monday",8,0,"false"
"32258",3,11,14,"Monday",11,192,"true"
"32259",1,11,15,"Tuesday",20,0,"false"
"32260",3,11,28,"Monday",2,82,"false"
"32261",3,11,5,"Saturday",6,0,"false"
"32262",3,11,17,"Thursday",6,0,"false"
"32263",1,11,24,"Thursday",6,0,"false"
"32264",3,11,7,"Monday",14,0,"false"
"32265",3,11,6,"Sunday",18,0,"false"
"32266",3,11,2,"Wednesday",22,6084,"true"
"32267",2,11,9,"Wednesday",18,5144,"true"
"32268",1,10,29,"Saturday",13,60,"true"
"32269",1,10,26,"Wednesday",19,0,"false"
"32270",1,10,29,"Saturday",9,0,"false"
"32271",1,10,30,"Sunday",20,41,"false"
"32272",3,11,29,"Tuesday",8,0,"false"
"32273",3,11,16,"Wednesday",16,0,"false"
"32274",3,11,6,"Sunday",9,0,"false"
"32275",3,11,7,"Monday",8,0,"false"
"32276",3,11,15,"Tuesday",15,838,"true"
"32277",1,11,9,"Wednesday",22,0,"false"
"32278",1,11,13,"Sunday",17,0,"false"
"32279",1,11,15,"Tuesday",14,0,"false"
"32280",1,11,3,"Thursday",11,0,"false"
"32281",1,11,5,"Saturday",18,3314,"true"
"32282",3,11,8,"Tuesday",20,0,"false"
"32283",3,11,3,"Thursday",15,0,"false"
"32284",3,11,16,"Wednesday",15,0,"false"
"32285",1,11,28,"Monday",10,5890,"true"
"32286",1,11,11,"Friday",22,0,"false"
"32287",3,11,11,"Friday",15,0,"false"
"32288",1,11,14,"Monday",8,0,"false"
"32289",1,11,7,"Monday",9,4050,"true"
"32290",3,11,15,"Tuesday",17,0,"false"
"32291",1,11,27,"Sunday",16,0,"false"
"32292",3,11,6,"Sunday",15,769,"true"
"32293",1,10,29,"Saturday",19,378,"true"
"32294",1,10,30,"Sunday",9,68035,"true"
"32295",1,10,28,"Friday",3,68035,"true"
"32296",1,10,30,"Sunday",0,338,"true"
"32297",3,11,17,"Thursday",8,1974,"true"
"32298",2,11,7,"Monday",16,21,"false"
"32299",1,11,30,"Wednesday",13,0,"false"
"32300",1,11,8,"Tuesday",21,0,"false"
"32301",1,11,15,"Tuesday",8,0,"false"
"32302",1,10,25,"Tuesday",10,152,"true"
"32303",2,11,11,"Friday",20,10340,"true"
"32304",1,11,12,"Saturday",16,2092,"true"
"32305",3,11,3,"Thursday",8,0,"false"
"32306",1,11,13,"Sunday",13,55,"false"
"32307",1,10,29,"Saturday",12,0,"false"
"32308",1,11,1,"Tuesday",11,3337,"true"
"32309",1,11,19,"Saturday",15,7050,"true"
"32310",3,11,16,"Wednesday",15,0,"false"
"32311",1,11,24,"Thursday",17,0,"false"
"32312",3,11,10,"Thursday",10,0,"false"
"32313",1,11,3,"Thursday",14,0,"false"
"32314",3,11,15,"Tuesday",14,154,"true"
"32315",1,10,28,"Friday",0,68046,"true"
"32316",3,11,9,"Wednesday",7,0,"false"
"32317",3,11,5,"Saturday",14,0,"false"
"32318",2,11,8,"Tuesday",14,0,"false"
"32319",1,11,12,"Saturday",12,111,"true"
"32320",3,11,14,"Monday",21,2810,"true"
"32321",3,11,13,"Sunday",16,6307,"true"
"32322",1,11,16,"Wednesday",18,0,"false"
"32323",3,11,19,"Saturday",17,2640,"true"
"32324",1,11,16,"Wednesday",23,0,"false"
"32325",3,11,8,"Tuesday",6,1351,"true"
"32326",2,11,9,"Wednesday",15,0,"false"
"32327",1,11,11,"Friday",20,1449,"true"
"32328",1,11,14,"Monday",10,150,"true"
"32329",3,11,28,"Monday",20,901,"true"
"32330",1,11,17,"Thursday",16,20,"false"
"32331",3,11,29,"Tuesday",18,0,"false"
"32332",2,11,4,"Friday",11,23931,"true"
"32333",1,11,10,"Thursday",10,0,"false"
"32334",1,11,10,"Thursday",16,0,"false"
"32335",3,11,16,"Wednesday",20,0,"false"
"32336",1,11,23,"Wednesday",16,0,"false"
"32337",1,11,2,"Wednesday",16,0,"false"
"32338",1,11,2,"Wednesday",14,0,"false"
"32339",2,11,7,"Monday",15,30,"false"
"32340",3,11,10,"Thursday",15,18905,"true"
"32341",3,11,24,"Thursday",11,12105,"true"
"32342",3,11,4,"Friday",21,0,"false"
"32343",1,11,2,"Wednesday",16,0,"false"
"32344",3,11,23,"Wednesday",20,0,"false"
"32345",3,11,3,"Thursday",23,646,"true"
"32346",1,11,8,"Tuesday",21,521,"true"
"32347",3,11,13,"Sunday",20,0,"false"
"32348",3,11,2,"Wednesday",19,0,"false"
"32349",1,11,9,"Wednesday",11,0,"false"
"32350",1,11,14,"Monday",11,40,"false"
"32351",1,11,15,"Tuesday",9,188,"true"
"32352",1,11,10,"Thursday",12,0,"false"
"32353",1,11,1,"Tuesday",15,104,"true"
"32354",3,11,8,"Tuesday",5,0,"false"
"32355",1,11,5,"Saturday",10,0,"false"
"32356",3,11,14,"Monday",10,0,"false"
"32357",1,11,15,"Tuesday",2,121,"true"
"32358",2,11,8,"Tuesday",15,0,"false"
"32359",2,11,29,"Tuesday",23,185,"true"
"32360",1,11,8,"Tuesday",20,0,"false"
"32361",3,11,10,"Thursday",10,2237,"true"
"32362",3,11,19,"Saturday",14,5292,"true"
"32363",3,11,16,"Wednesday",22,0,"false"
"32364",1,11,1,"Tuesday",15,0,"false"
"32365",3,11,7,"Monday",6,0,"false"
"32366",3,11,23,"Wednesday",23,548,"true"
"32367",2,11,14,"Monday",21,1352,"true"
"32368",3,11,15,"Tuesday",13,895,"true"
"32369",1,11,3,"Thursday",18,43,"true"
"32370",3,11,3,"Thursday",12,0,"false"
"32371",3,11,8,"Tuesday",21,0,"false"
"32372",1,11,13,"Sunday",11,3065,"true"
"32373",3,11,19,"Saturday",17,0,"false"
"32374",1,11,8,"Tuesday",11,0,"false"
"32375",3,11,4,"Friday",17,3427,"true"
"32376",3,11,12,"Saturday",18,0,"false"
"32377",3,11,13,"Sunday",19,0,"false"
"32378",1,11,8,"Tuesday",19,0,"false"
"32379",1,11,14,"Monday",13,30,"false"
"32380",1,10,27,"Thursday",21,0,"false"
"32381",3,11,27,"Sunday",15,0,"false"
"32382",2,11,10,"Thursday",16,3957,"true"
"32383",3,11,15,"Tuesday",13,855,"true"
"32384",3,11,14,"Monday",19,0,"false"
"32385",1,11,14,"Monday",20,0,"false"
"32386",1,10,28,"Friday",5,31021,"true"
"32387",3,11,11,"Friday",19,1262,"true"
"32388",1,11,14,"Monday",11,0,"false"
"32389",1,11,12,"Saturday",19,358,"true"
"32390",1,10,31,"Monday",18,0,"false"
"32391",2,11,7,"Monday",15,6843,"true"
"32392",1,11,6,"Sunday",15,1436,"true"
"32393",3,11,12,"Saturday",15,0,"false"
"32394",1,11,5,"Saturday",14,313,"true"
"32395",1,10,29,"Saturday",18,0,"false"
"32396",1,11,9,"Wednesday",11,209,"true"
"32397",1,11,14,"Monday",14,29,"false"
"32398",3,11,23,"Wednesday",20,103,"true"
"32399",1,11,2,"Wednesday",14,0,"false"
"32400",3,11,15,"Tuesday",7,0,"false"
"32401",1,10,30,"Sunday",1,8065,"true"
"32402",1,10,28,"Friday",15,16,"false"
"32403",1,11,14,"Monday",17,1077,"true"
"32404",1,11,11,"Friday",13,1054,"true"
"32405",1,10,27,"Thursday",0,9,"false"
"32406",1,11,24,"Thursday",9,1320,"true"
"32407",1,11,5,"Saturday",20,0,"false"
"32408",1,11,16,"Wednesday",9,0,"false"
"32409",3,11,24,"Thursday",9,384,"true"
"32410",1,10,27,"Thursday",14,0,"false"
"32411",3,11,5,"Saturday",19,312,"true"
"32412",1,11,28,"Monday",9,0,"false"
"32413",1,11,8,"Tuesday",13,3066,"true"
"32414",2,11,14,"Monday",21,9476,"true"
"32415",1,11,7,"Monday",19,27,"false"
"32416",3,11,9,"Wednesday",8,0,"false"
"32417",2,11,23,"Wednesday",20,25151,"true"
"32418",1,11,7,"Monday",8,39,"false"
"32419",3,11,9,"Wednesday",11,35,"false"
"32420",1,10,30,"Sunday",21,797,"true"
"32421",1,10,25,"Tuesday",16,9,"false"
"32422",1,11,3,"Thursday",10,0,"false"
"32423",1,11,27,"Sunday",21,290,"true"
"32424",2,11,4,"Friday",23,0,"false"
"32425",1,10,29,"Saturday",22,20,"false"
"32426",1,11,3,"Thursday",16,146,"true"
"32427",2,11,29,"Tuesday",20,0,"false"
"32428",1,11,10,"Thursday",0,0,"false"
"32429",1,11,16,"Wednesday",19,0,"false"
"32430",1,11,4,"Friday",16,0,"false"
"32431",3,11,28,"Monday",14,0,"false"
"32432",3,11,24,"Thursday",1,0,"false"
"32433",2,11,10,"Thursday",14,0,"false"
"32434",2,11,16,"Wednesday",22,0,"false"
"32435",1,11,4,"Friday",12,0,"false"
"32436",1,11,4,"Friday",9,0,"false"
"32437",1,10,26,"Wednesday",16,10467,"true"
"32438",3,11,11,"Friday",18,935,"true"
"32439",3,11,28,"Monday",5,3038,"true"
"32440",3,11,4,"Friday",17,0,"false"
"32441",3,11,2,"Wednesday",14,278,"true"
"32442",1,10,31,"Monday",16,0,"false"
"32443",1,11,14,"Monday",14,1621,"true"
"32444",1,11,29,"Tuesday",15,6414,"true"
"32445",1,10,26,"Wednesday",15,34,"false"
"32446",3,11,10,"Thursday",7,0,"false"
"32447",3,11,6,"Sunday",20,0,"false"
"32448",1,11,17,"Thursday",8,32,"false"
"32449",1,11,27,"Sunday",17,10207,"true"
"32450",1,11,3,"Thursday",14,0,"false"
"32451",1,11,3,"Thursday",21,59,"true"
"32452",3,11,2,"Wednesday",19,4792,"true"
"32453",1,10,28,"Friday",18,0,"false"
"32454",1,11,17,"Thursday",14,0,"false"
"32455",1,11,2,"Wednesday",7,0,"false"
"32456",1,11,29,"Tuesday",9,0,"false"
"32457",3,11,12,"Saturday",21,0,"false"
"32458",1,11,6,"Sunday",19,0,"false"
"32459",1,10,25,"Tuesday",6,0,"false"
"32460",1,11,28,"Monday",6,0,"false"
"32461",1,11,13,"Sunday",9,0,"false"
"32462",3,11,6,"Sunday",16,0,"false"
"32463",1,11,1,"Tuesday",9,33420,"true"
"32464",3,11,8,"Tuesday",21,17380,"true"
"32465",1,10,29,"Saturday",12,47,"false"
"32466",1,10,28,"Friday",15,20,"false"
"32467",3,11,9,"Wednesday",7,0,"false"
"32468",1,10,31,"Monday",20,0,"false"
"32469",3,11,4,"Friday",17,0,"false"
"32470",1,11,13,"Sunday",20,33,"false"
"32471",2,11,5,"Saturday",12,30841,"true"
"32472",1,11,4,"Friday",7,441,"true"
"32473",1,11,3,"Thursday",11,69,"true"
"32474",1,10,28,"Friday",10,0,"false"
"32475",1,11,6,"Sunday",1,0,"false"
"32476",1,11,30,"Wednesday",7,0,"false"
"32477",1,11,3,"Thursday",11,11163,"true"
"32478",3,11,3,"Thursday",6,0,"false"
"32479",1,11,2,"Wednesday",10,0,"false"
"32480",1,11,3,"Thursday",12,0,"false"
"32481",1,11,30,"Wednesday",13,9339,"true"
"32482",3,11,16,"Wednesday",11,0,"false"
"32483",1,11,24,"Thursday",9,0,"false"
"32484",1,11,9,"Wednesday",14,37,"false"
"32485",2,11,4,"Friday",18,0,"false"
"32486",1,10,28,"Friday",18,0,"false"
"32487",2,11,16,"Wednesday",17,38897,"true"
"32488",1,11,6,"Sunday",19,5207,"true"
"32489",3,11,16,"Wednesday",19,0,"false"
"32490",1,11,3,"Thursday",23,0,"false"
"32491",1,10,26,"Wednesday",16,0,"false"
"32492",3,11,17,"Thursday",13,123,"true"
"32493",1,11,16,"Wednesday",15,0,"false"
"32494",3,11,16,"Wednesday",20,1140,"true"
"32495",1,11,23,"Wednesday",16,370,"true"
"32496",1,11,9,"Wednesday",8,323,"true"
"32497",3,11,8,"Tuesday",10,0,"false"
"32498",1,11,5,"Saturday",23,21809,"true"
"32499",1,11,29,"Tuesday",11,805,"true"
"32500",2,11,7,"Monday",13,0,"false"
"32501",2,11,3,"Thursday",13,34993,"true"
"32502",1,11,14,"Monday",23,37028,"true"
"32503",3,11,17,"Thursday",8,0,"false"
"32504",3,11,16,"Wednesday",20,0,"false"
"32505",1,11,9,"Wednesday",13,4685,"true"
"32506",3,11,3,"Thursday",16,20255,"true"
"32507",1,11,13,"Sunday",0,0,"false"
"32508",2,11,16,"Wednesday",11,11246,"true"
"32509",1,11,29,"Tuesday",15,22,"false"
"32510",1,11,2,"Wednesday",21,21781,"true"
"32511",1,11,5,"Saturday",9,3139,"true"
"32512",1,11,4,"Friday",2,1194,"true"
"32513",1,11,14,"Monday",18,21,"false"
"32514",3,11,15,"Tuesday",7,0,"false"
"32515",1,11,2,"Wednesday",10,307,"true"
"32516",1,11,14,"Monday",8,62632,"true"
"32517",3,11,13,"Sunday",17,0,"false"
"32518",3,11,5,"Saturday",12,0,"false"
"32519",1,11,11,"Friday",14,479,"true"
"32520",1,11,14,"Monday",8,0,"false"
"32521",3,11,14,"Monday",10,21,"false"
"32522",1,11,15,"Tuesday",17,0,"false"
"32523",1,11,9,"Wednesday",8,0,"false"
"32524",2,11,9,"Wednesday",13,0,"false"
"32525",1,11,28,"Monday",13,0,"false"
"32526",1,11,24,"Thursday",14,35,"false"
"32527",1,10,25,"Tuesday",11,76,"true"
"32528",1,11,3,"Thursday",14,0,"false"
"32529",3,11,6,"Sunday",21,13406,"true"
"32530",1,11,12,"Saturday",16,0,"false"
"32531",1,11,9,"Wednesday",19,0,"false"
"32532",1,11,14,"Monday",16,126,"true"
"32533",1,11,4,"Friday",14,21,"false"
"32534",3,11,16,"Wednesday",14,169,"true"
"32535",1,11,23,"Wednesday",18,0,"false"
"32536",1,11,5,"Saturday",19,18739,"true"
"32537",1,11,19,"Saturday",17,36,"false"
"32538",1,11,2,"Wednesday",11,20922,"true"
"32539",1,11,5,"Saturday",19,0,"false"
"32540",1,11,8,"Tuesday",17,0,"false"
"32541",1,10,29,"Saturday",15,0,"false"
"32542",3,11,14,"Monday",9,3,"false"
"32543",3,11,9,"Wednesday",20,6299,"true"
"32544",3,11,30,"Wednesday",15,0,"false"
"32545",3,11,7,"Monday",9,0,"false"
"32546",1,11,5,"Saturday",23,0,"false"
"32547",1,10,25,"Tuesday",20,0,"false"
"32548",3,11,27,"Sunday",15,27028,"true"
"32549",3,11,13,"Sunday",8,0,"false"
"32550",2,11,29,"Tuesday",16,1273,"true"
"32551",1,10,31,"Monday",16,3240,"true"
"32552",3,11,30,"Wednesday",16,1910,"true"
"32553",3,11,30,"Wednesday",13,945,"true"
"32554",3,11,3,"Thursday",19,19178,"true"
"32555",1,11,7,"Monday",22,84,"true"
"32556",1,10,29,"Saturday",22,14146,"true"
"32557",3,11,24,"Thursday",13,0,"false"
"32558",3,11,29,"Tuesday",14,0,"false"
"32559",3,11,8,"Tuesday",18,1990,"true"
"32560",1,11,11,"Friday",16,0,"false"
"32561",3,11,14,"Monday",14,0,"false"
"32562",3,11,3,"Thursday",15,0,"false"
"32563",1,10,30,"Sunday",3,0,"false"
"32564",2,11,11,"Friday",17,182,"true"
"32565",3,11,27,"Sunday",15,0,"false"
"32566",1,11,9,"Wednesday",18,0,"false"
"32567",1,11,16,"Wednesday",14,38851,"true"
"32568",1,11,28,"Monday",21,0,"false"
"32569",3,11,24,"Thursday",7,0,"false"
"32570",3,11,10,"Thursday",8,0,"false"
"32571",1,10,28,"Friday",0,388,"true"
"32572",1,11,28,"Monday",12,0,"false"
"32573",1,11,17,"Thursday",17,0,"false"
"32574",1,10,26,"Wednesday",18,0,"false"
"32575",3,11,15,"Tuesday",8,0,"false"
"32576",3,11,8,"Tuesday",8,0,"false"
"32577",1,11,6,"Sunday",19,0,"false"
"32578",3,11,4,"Friday",15,10728,"true"
"32579",1,10,30,"Sunday",13,2079,"true"
"32580",3,11,8,"Tuesday",21,0,"false"
"32581",1,11,15,"Tuesday",10,0,"false"
"32582",1,11,24,"Thursday",15,108,"true"
"32583",1,11,1,"Tuesday",10,0,"false"
"32584",1,10,25,"Tuesday",9,0,"false"
"32585",3,11,14,"Monday",17,0,"false"
"32586",1,11,15,"Tuesday",10,41338,"true"
"32587",1,11,5,"Saturday",19,0,"false"
"32588",1,10,24,"Monday",12,12070,"true"
"32589",3,11,3,"Thursday",20,0,"false"
"32590",1,11,9,"Wednesday",15,0,"false"
"32591",1,11,17,"Thursday",17,0,"false"
"32592",3,11,13,"Sunday",1,247,"true"
"32593",3,11,8,"Tuesday",13,0,"false"
"32594",1,11,4,"Friday",9,0,"false"
"32595",3,11,19,"Saturday",15,0,"false"
"32596",1,11,14,"Monday",14,1431,"true"
"32597",3,11,19,"Saturday",17,0,"false"
"32598",1,11,1,"Tuesday",16,275,"true"
"32599",1,10,30,"Sunday",7,0,"false"
"32600",1,10,29,"Saturday",19,1027,"true"
"32601",1,11,5,"Saturday",13,227,"true"
"32602",1,11,29,"Tuesday",17,0,"false"
"32603",1,11,15,"Tuesday",15,0,"false"
"32604",3,11,28,"Monday",18,0,"false"
"32605",3,11,9,"Wednesday",15,2629,"true"
"32606",1,10,29,"Saturday",17,2326,"true"
"32607",1,11,4,"Friday",7,0,"false"
"32608",3,11,24,"Thursday",14,17,"false"
"32609",3,11,16,"Wednesday",19,2544,"true"
"32610",3,11,6,"Sunday",6,224,"true"
"32611",3,11,6,"Sunday",17,3139,"true"
"32612",1,11,3,"Thursday",12,0,"false"
"32613",1,10,26,"Wednesday",15,0,"false"
"32614",3,11,11,"Friday",19,0,"false"
"32615",1,11,7,"Monday",20,9687,"true"
"32616",1,10,29,"Saturday",1,0,"false"
"32617",3,11,28,"Monday",8,0,"false"
"32618",1,10,30,"Sunday",11,2867,"true"
"32619",1,11,14,"Monday",16,3644,"true"
"32620",2,11,9,"Wednesday",16,30821,"true"
"32621",1,10,29,"Saturday",8,0,"false"
"32622",1,11,15,"Tuesday",22,0,"false"
"32623",3,11,24,"Thursday",9,75,"true"
"32624",1,11,13,"Sunday",12,0,"false"
"32625",1,11,27,"Sunday",19,0,"false"
"32626",1,11,3,"Thursday",22,0,"false"
"32627",1,11,16,"Wednesday",18,0,"false"
"32628",3,11,6,"Sunday",22,0,"false"
"32629",1,11,2,"Wednesday",22,45,"false"
"32630",1,11,10,"Thursday",10,0,"false"
"32631",3,11,14,"Monday",7,0,"false"
"32632",1,10,28,"Friday",2,73,"true"
"32633",2,11,19,"Saturday",15,0,"false"
"32634",3,11,29,"Tuesday",13,181,"true"
"32635",3,11,3,"Thursday",16,0,"false"
"32636",3,11,9,"Wednesday",7,0,"false"
"32637",2,11,10,"Thursday",11,941,"true"
"32638",2,11,14,"Monday",18,675,"true"
"32639",3,11,16,"Wednesday",22,0,"false"
"32640",1,10,29,"Saturday",17,68055,"true"
"32641",2,11,13,"Sunday",16,1218,"true"
"32642",3,11,16,"Wednesday",16,3188,"true"
"32643",2,11,8,"Tuesday",17,21302,"true"
"32644",3,11,9,"Wednesday",20,11002,"true"
"32645",3,11,17,"Thursday",10,0,"false"
"32646",3,11,3,"Thursday",14,26684,"true"
"32647",2,11,19,"Saturday",17,5540,"true"
"32648",1,10,28,"Friday",19,0,"false"
"32649",1,11,7,"Monday",18,270,"true"
"32650",3,11,19,"Saturday",18,12702,"true"
"32651",1,11,13,"Sunday",7,24224,"true"
"32652",3,11,12,"Saturday",15,3349,"true"
"32653",3,11,14,"Monday",7,0,"false"
"32654",1,11,4,"Friday",10,521,"true"
"32655",1,11,29,"Tuesday",0,0,"false"
"32656",1,11,11,"Friday",18,0,"false"
"32657",1,11,11,"Friday",12,63,"false"
"32658",1,11,8,"Tuesday",8,0,"false"
"32659",1,11,7,"Monday",12,0,"false"
"32660",3,11,6,"Sunday",13,0,"false"
"32661",1,11,24,"Thursday",9,24,"false"
"32662",3,11,8,"Tuesday",18,0,"false"
"32663",2,11,3,"Thursday",19,13282,"true"
"32664",1,10,31,"Monday",5,30145,"true"
"32665",3,11,10,"Thursday",17,1726,"true"
"32666",1,11,7,"Monday",10,0,"false"
"32667",1,11,4,"Friday",0,150,"true"
"32668",2,11,9,"Wednesday",12,48,"false"
"32669",1,10,28,"Friday",20,0,"false"
"32670",1,10,29,"Saturday",22,0,"false"
"32671",1,11,2,"Wednesday",18,937,"true"
"32672",3,11,15,"Tuesday",5,0,"false"
"32673",3,11,5,"Saturday",12,0,"false"
"32674",2,11,24,"Thursday",1,354,"true"
"32675",1,11,11,"Friday",16,86,"true"
"32676",1,10,29,"Saturday",22,0,"false"
"32677",3,11,29,"Tuesday",16,0,"false"
"32678",2,11,12,"Saturday",2,57994,"true"
"32679",3,11,16,"Wednesday",19,0,"false"
"32680",3,11,27,"Sunday",20,4422,"true"
"32681",1,11,12,"Saturday",13,0,"false"
"32682",1,11,5,"Saturday",15,0,"false"
"32683",3,11,12,"Saturday",18,738,"true"
"32684",1,11,6,"Sunday",16,0,"false"
"32685",3,11,14,"Monday",12,0,"false"
"32686",3,11,29,"Tuesday",17,0,"false"
"32687",3,11,12,"Saturday",9,454,"true"
"32688",2,11,9,"Wednesday",16,27019,"true"
"32689",3,11,3,"Thursday",20,0,"false"
"32690",1,11,13,"Sunday",10,0,"false"
"32691",1,11,9,"Wednesday",8,0,"false"
"32692",1,10,31,"Monday",18,142,"true"
"32693",1,11,10,"Thursday",8,0,"false"
"32694",1,11,10,"Thursday",7,182,"true"
"32695",1,11,29,"Tuesday",9,0,"false"
"32696",3,11,15,"Tuesday",18,0,"false"
"32697",1,10,31,"Monday",9,0,"false"
"32698",1,10,29,"Saturday",7,0,"false"
"32699",2,11,13,"Sunday",16,45,"false"
"32700",2,11,8,"Tuesday",16,1978,"true"
"32701",1,11,6,"Sunday",16,5835,"true"
"32702",1,11,14,"Monday",7,0,"false"
"32703",3,11,9,"Wednesday",9,49501,"true"
"32704",1,11,16,"Wednesday",18,0,"false"
"32705",3,11,28,"Monday",18,0,"false"
"32706",2,11,9,"Wednesday",18,45,"true"
"32707",2,11,28,"Monday",18,38930,"true"
"32708",1,11,11,"Friday",17,225,"true"
"32709",3,11,23,"Wednesday",15,0,"false"
"32710",1,11,1,"Tuesday",20,0,"false"
"32711",3,11,12,"Saturday",23,0,"false"
"32712",3,11,14,"Monday",14,1800,"true"
